time;accel;accel_zero;speed;total time;
2.2444561299998895;9.842021178908519;0.02251827760162506;0.0025630984293729168;2.2444537970000056;
0.11721634900004574;9.819800300622205;-0.01200041640822569;-0.0013803129881463652;2.368392631000006;
0.11828887299998314;9.846161238307616;-0.022075045772245616;-0.0025633154850697383;2.488783301000012;
0.11412273600012668;9.835052857414823;-0.03345935619310403;-0.0037422441941736585;2.6048045390000425;
0.11529388799999651;9.823620696217656;-0.00516950452931475;-0.0005839814899372788;2.722011220000013;
0.11092941500010056;9.821639286933785;0.0010244206234322206;0.00011108457054194183;2.8348245509998833;
0.11411652800006777;9.828725086421276;-0.0023220664643819333;-0.00025815593887538416;2.9510315009999886;
0.13384355500011225;9.806341592090169;-0.006896926278718851;-0.0009058733267188063;3.0868884770000022;
0.11832803900006184;9.831565677688324;0.022287222420880326;0.0025651666080871486;3.2067399259999547;
0.11891071899981398;9.81338787647025;-0.03112508326464436;-0.0036288241556934066;3.3272011799999746;
0.11845683399997142;9.853878194945194;-0.011768846621839302;-0.0013610394079515958;3.4472607579998567;
0.1192935189999389;9.830036365204018;-0.003975166576442035;-0.0004659574861823353;3.5681955219999963;
0.11936839500003771;9.852453067351844;0.005116944928410305;0.0005985870795482173;3.689546711000048;
0.11926893500003644;9.853191562998507;0.003612624071832826;0.00042305743294455115;3.8104843080000137;
0.11872804699987682;9.840216605339075;-0.007543729633502139;-0.0008757549376570104;3.9309478109998963;
0.1190657629999805;9.826024654938378;-0.010962045235899609;-0.001271395194944644;4.051842656999952;
0.11270553700001074;9.83077129343744;0.015554561518102972;0.001718546164853109;4.166417234999926;
0.11712317699993946;9.843866502797216;0.019263217604533978;0.002211833158286496;4.2853473279999434;
0.11808223999992151;9.827905959036382;0.00461873700436044;0.0005348398425326721;4.4053336120000495;
0.13351325400003589;9.828821673002754;0.012739091709068617;0.0016651598881054343;4.540805743999954;
0.13159620999999788;9.85409881514698;0.01265403551001576;0.0016287697104849757;4.675209017000043;
0.11852616600003785;9.818117839037313;0.011260407382490456;0.0013094454567629179;4.795743060999939;
0.11231852600008096;9.834385617255888;-0.029255022712106893;-0.003217455666616289;4.910114967000027;
0.11647232800009988;9.8407796957883;-0.02788664058551582;-0.0031650085233295286;5.028591965000032;
0.1305669369999123;9.825813620547745;0.00484437672054483;0.0006177371260080205;5.16136161899999;
0.1324133539999366;9.82209919871335;-0.017884646647699398;-0.002316632493604414;5.296271694999859;
0.12253375599993888;9.838968190019699;0.017689436592899455;0.002124625779994476;5.420912206999901;
0.13736429699997643;9.833918988846785;-0.01591515175215008;-0.0021457230298694663;5.560491761999856;
0.1317365869999776;9.841749581430657;0.014576941753729145;0.001885784203251985;5.694520608999937;
0.1238971190000484;9.830263355651732;-0.027400527708614675;-0.0033129147268450804;5.820851740999842;
0.12197686700005761;9.833467796448856;0.0064473192259182355;0.0007678970153021;5.945150326999965;
0.12884785500000362;9.832940163823361;0.0285677260568189;0.003613039161325298;6.076364526999896;
0.11893367399989074;9.829533933258563;-0.01358271271194944;-0.0015858518909975603;6.197626335999985;
0.13165579299993624;9.822675883053032;0.010762510375219136;0.0013872129493544565;6.331761642999936;
0.12953895400005422;9.844149404392951;0.029550938027389506;0.0037452839056771226;6.463809862000062;
0.13007621499991728;9.829109384506003;-0.013421784627736244;-0.001715832531349702;6.596366466000063;
0.12797366799986776;9.853921271573187;-0.009614604005010463;-0.0012051812377879803;6.726787270999921;
0.1445024970000759;9.834733532654846;-0.01682870750394727;-0.0023745524219831535;6.873793782999883;
0.1386770329997944;9.824869602103352;0.016221978074009158;0.002211881942829651;7.016744702999858;
0.1262102110001706;9.81660425355881;0.0014808173565263871;0.00018290381031243688;7.14587514699997;
0.12971041400010108;9.84519149595789;-0.022125617381048457;-0.002809783305648587;7.278514834999896;
0.13049239099996157;9.817717627778988;0.0026110736190414485;0.00033264726456076223;7.412596848000021;
0.12866543200016167;9.847131176415786;-0.03500589506170115;-0.0043808309055541434;7.544968572000016;
0.11993006800003059;9.818041887789969;-0.003056970226253952;-0.0003575764883280738;7.66836371799991;
0.12619100100005198;9.842073923901523;-0.013844409021098514;-0.001716023621630732;7.797945712000001;
0.1345314379998399;9.85301458524565;0.0045242816330741675;0.0005924664791782096;7.93538046499998;
0.12638546399989536;9.826018525372687;0.008601945793140331;0.001061553408054491;8.064731952999864;
0.14610457300000235;9.823624491637347;0.010054223786417182;0.0014438537381603479;8.213832010000033;
0.15241750700010925;9.837894536921056;0.027152205599515256;0.004071852030068118;8.369443921999846;
0.12659105099987755;9.810608676266302;0.025167459047064966;0.003130002461510094;8.50064078499986;
0.12949690599998576;9.84164379626468;-0.0041257274517167986;-0.000520815334720864;8.63329534599984;
0.1238322799999878;9.830465833710347;-0.0036915581679917153;-0.0004479861768275522;8.760263696000038;
0.12940511299984792;9.808618790428438;-0.0025280323628464885;-0.0003203064657139126;8.892991841999901;
0.1284805090001555;9.852503718801598;0.02011259390952347;0.0025310038336036162;9.025461274000008;
0.12165977299991937;9.850340029455738;-0.06390703306221823;-0.007580010251787551;9.1503457849999;
0.11738346799984356;9.833552961692675;-0.040048475905743786;-0.004592184801578068;9.270966533999854;
0.12458750399991914;9.8285526288656;0.0324496941711967;0.003959234140534432;9.398840320999852;
0.12816850200010776;9.820768461638323;-0.003725695783957761;-0.00046941668938554903;9.530319021999958;
0.1258573659999911;9.848467379113888;0.025450520026288004;0.0031428290323057876;9.65982696900005;
0.12192336099997192;9.84046434578992;-0.025351923227269424;-0.003009340799248989;9.785330326999883;
0.13537286999985554;9.831874603769563;-0.005485548358553416;-0.0007276816269895362;9.924159815999928;
0.12469929700000648;9.835127219226756;-0.01932673929424311;-0.0023421562032490528;10.052371734999952;
0.12808603999997104;9.85190519997275;0.00010310543314950849;1.2912754529890268e-05;10.183917018999864;
0.1248818440001287;9.839242779192837;0.00280643498824773;0.00034388335123929385;10.312357276000057;
0.11793443700003081;9.83530743493268;-0.0009515987363428735;-0.00010939079103018429;10.434167466999952;
0.13554637399988678;9.82564198757675;0.01223223911849125;0.0016234461766587672;10.573435882000012;
0.13486840000018674;9.844958440604891;0.004974685672188173;0.0006592010506778673;10.711975863999896;
0.13358624500006044;9.827405169230703;-0.00973459614978367;-0.0012732443689659088;10.849424737999925;
0.12757856899997932;9.840721697794669;0.01162456420547997;0.0014452946221972156;10.980710181999939;
0.1330569420001666;9.867100862478798;-0.016597315980206417;-0.002157920767213144;11.118018551999967;
0.14116374900004303;9.847687464170455;-0.009749193834302616;-0.001341978997837279;11.26404536799987;
0.12904964399990604;9.821945021164002;-0.024032035608742675;-0.0030381700270907417;11.397302397999965;
0.11827256799983843;9.813505656483363;0.05211113178665805;0.006003769090381317;11.520487326999955;
0.1440570199999911;9.85301516741452;-0.010053122553353333;-0.0014206247632089371;11.668796358999998;
0.1207354559999203;9.83514879862771;0.022410898726615613;0.002650019300636939;11.79361348999987;
0.11750288300004286;9.849797285777582;-0.006809365919581367;-0.0007780087743666442;11.915300717000036;
0.13641430699999546;9.831017229758858;0.021073075198909663;0.0027953490094989957;12.056705260999934;
0.12617361999991772;9.825760204485249;0.00034255652386327995;4.2350141780260613e-05;12.187787157000002;
0.12310809199993855;9.812206783337386;0.010302173593469632;0.0012434637298117304;12.315456143999882;
0.12750860800019836;9.844024707266257;-0.012643467322485336;-0.001567696550694155;12.447693357999924;
0.12925960400002623;9.817167821916952;-0.0177958194994563;-0.0022550396397227213;12.58104921999984;
0.1496739780000098;9.843633416074018;-0.003505116357290561;-0.0005162424751484645;12.737044922999985;
0.13255867799989574;9.803465314214435;-0.006402804207148449;-0.0008294645184181163;12.875834323999925;
0.1415833799999291;9.836793651181123;-0.03268061816945256;-0.004543293231629939;13.022428065999975;
0.1292676869998104;9.841586677630708;0.02089146409608844;0.0026504784689896665;13.15613968599996;
0.12086587399994642;9.826687792985691;-0.01428048767266965;-0.0016894570212494576;13.2813824079999;
0.12350114099990606;9.841759198207546;0.007637915825121411;0.0009247985578636749;13.409701408000046;
0.12213306900002863;9.859095791330324;-0.018023732876159215;-0.0021574868939373618;13.536606249999977;
0.12456374699991102;9.834434320320016;0.004586668924428494;0.0005583907068641716;13.666066314999853;
0.12368656100011322;9.764148029298001;-0.10352304042644178;-0.012527370742600194;13.79467777800005;
0.1203576539999176;9.83032433291228;0.03126616253764425;0.0036855696957119304;13.920067960999859;
0.12359776700009206;9.798954823632862;-0.018562272303944027;-0.0022486739470303934;14.048809384999913;
0.12425594899991665;9.832985373919083;-0.016527782724427453;-0.002014752911337939;14.178121779999856;
0.1328946010000891;9.840673900196254;0.00036997198929000774;4.823546881563585e-05;14.31611511999995;
0.11912266699982865;9.810097648015407;-0.033247472452055504;-0.003876557839564873;14.439998767999896;
0.12121867200016823;9.836817559436524;-0.00800288077813427;-0.0009501152667547584;14.565934962000028;
0.12349209600006361;9.848177320874639;0.0297722271791816;0.0035942767478352243;14.694242291999899;
0.12416832000008071;9.823709450263511;-0.004930216792988773;-0.000600863900409031;14.823238094999851;
0.12428165599999375;9.78902261222056;0.002745202737781227;0.0003343835866934314;14.952353067999866;
0.11644027200009077;9.835101848789403;0.055245166647427624;0.006318275628185626;15.073662240999965;
0.11193629700005658;9.782986677948804;-0.035705781195968456;-0.003913520043726029;15.190502439000056;
0.11576696499992067;9.825299004545816;0.022009890850977598;0.0024965387358191786;15.311193431999982;
0.11670419500001117;9.854292363103514;0.017252715835191168;0.0019680843393725194;15.432893112999864;
0.11698907599998165;9.817601651102773;-0.0031477064977956104;-0.0003616580579235056;15.555108388999997;
0.12074274199994761;9.80684579715346;0.022449019816180638;0.002662259813116194;15.680969120999862;
0.11605697100003454;9.563077862010834;0.7747480750922726;0.0880881464687686;15.802116955999963;
0.1242121949999273;9.450753139797452;2.198505508495968;0.26608557678413475;15.931422639999937;
0.1252091339999879;16.368140668195124;11.532687346579651;1.4145042045321063;16.061843972999895;
0.1210175399999116;10.600983861255873;1.4420916567203683;0.17044744941344492;16.188034337999852;
0.11565500400001838;10.809517032774513;1.0541705621481725;0.11928474691423918;16.308912624999948;
0.11541479000015897;24.794933480772457;14.46200805127848;1.6348611131915691;16.429558281000027;
0.12234806900005424;14.955304746419946;5.463047257508874;0.6554769837926085;16.557168134999984;
0.11863019399993391;28.59615940512949;19.286058652910214;2.2395431666004884;16.68106244599994;
0.12215510600003654;22.704021541453947;14.538790780228497;1.738372405893768;16.808561005;
0.12161076000006688;9.498330112528889;-0.24690990608088548;-0.02929002365322645;16.93558697000003;
0.12086757699989903;9.470398453285743;-2.7565233772809146;-0.3266168466850213;17.0621392569999;
0.11755625299997519;9.922776339852831;0.18841054464644102;0.021730470532617455;17.18517255000006;
0.11403671700009;9.604410261593188;-0.5491816148188722;-0.061488297378301124;17.304764472999977;
0.11644693700009157;9.458510700379854;-0.09347576601519769;-0.010682719477630182;17.4267619499999;
0.11496144500006267;9.897927847755197;0.05771044694588667;0.0065011621814014126;17.547308353000062;
0.12301754000009169;10.603761739498369;-1.0350172735026124;-0.12482565727241768;17.675908227000036;
0.1224385269999857;12.155403910090993;2.0366445295806823;0.24460910570104943;17.803938420999884;
0.11819151600002442;25.339334937153758;15.553970372816794;1.8024395510549927;17.92781435500001;
0.12425086000007468;27.566481717266157;17.829479580799095;2.172315817671361;18.057879136999873;
0.12062323700001798;18.055155719642585;8.862009111577438;1.0443594153707056;18.184314836999874;
0.12197859999992033;6.696629221690749;-3.8248388594761042;-0.45454779346852403;18.31222198599994;
0.12294353900006172;9.049143532420379;-0.9408418562914154;-0.11319050850396531;18.44106957400004;
0.11737878799999635;10.954676911462801;1.1969849646178972;0.13729774125983193;18.56464962599989;
0.12129804200003491;10.3021538941728;0.49464250342037275;0.05883689676103243;18.691933676999952;
0.1192459129999861;9.633160967846012;-0.1847320395468568;-0.0216034706305485;18.817164723999895;
0.12045373099999779;9.33331152478967;-0.6009742207375606;-0.07100989574763607;18.943877762000056;
0.11875673500003359;10.28602029173827;0.42653130018301866;0.049421330395752125;19.069138809999913;
0.12129262600001312;10.04962295910302;0.2224666190325717;0.026268759155232916;19.196510778999937;
0.12263982300009957;11.837776473120359;1.8289370036235937;0.21839976888190762;19.325289446999932;
0.11706765600001745;32.70986612778638;23.689393923135597;2.7021318312479417;19.448765455000057;
0.11734641200018814;12.780214256271206;2.5954285765302973;0.2983430640279345;19.57225187899985;
0.12200172400002884;33.80538500488646;23.97196431472328;2.8600909871561844;19.700473824000028;
0.11890107099998204;12.057910349115321;1.6673995075135508;0.1941932234403432;19.825670660000014;
0.11845176899987564;11.721034971370127;2.0196376783037344;0.23402695395533812;19.950696160000007;
0.11626259500008018;9.72814539291335;0.018804151334478547;0.002134193458905535;20.073650612999927;
0.12178938499982905;10.042731573348446;0.11072982213581106;0.013125463331432967;20.2018544739999;
0.12034743599997455;9.921112786802633;0.2392370731131752;0.027990923680665147;20.328552802999866;
0.12221114499993746;9.732083401284482;-0.14101307466474466;-0.016820438613008467;20.45717083999989;
0.1231652070000564;9.931670099451672;0.05922683572853593;0.007104762966013513;20.586793399000044;
0.11993396799994116;9.788938231515283;-0.12599525483262575;-0.014697270123098618;20.71320105299992;
0.1158184999999321;10.246525600889514;0.35454198252140046;0.04023792615064838;20.83555536599988;
0.12461682200000723;9.498831644970501;0.0030464034195318845;0.00036800269992419676;20.96669166699985;
0.13542118800000935;9.685079350940951;-0.09604677259945582;-0.01277195241909086;21.108579540999926;
0.12606056300001;15.349247616229173;0.6249190799759354;0.07678940038232047;21.241295501999957;
0.1259196430000884;9.944791930398686;0.13909782908227086;0.01717694818765563;21.373875794000014;
0.12850315800005774;9.945997938202083;0.07007282097551837;0.00883406155066064;21.51142607099996;
0.13041103299997303;10.178020922913136;0.3094935282734319;0.03961961439859914;21.648529544999974;
0.1257914720001736;17.362953389254372;7.126372149846167;0.8772724174789385;21.78121441999997;
0.12750400999993872;13.816974577348859;3.231053460951495;0.40144068958143;21.915549415999976;
0.12631977500018365;24.671237676703797;16.325039760414;2.021268668798645;22.048624633999907;
0.12310441199997513;20.296094019602727;11.193656660306358;1.349110577356776;22.17869245099996;
0.1286186600000292;10.19120464094072;0.12093194489243686;0.015275345202668055;22.314211514999897;
0.13020056999994267;9.229436091014962;-0.6305900074601123;-0.08059884603867876;22.451954169999908;
0.13468483599990577;10.778417333805683;0.9366117249837966;0.12285962061284224;22.59380162399998;
0.12956755499999417;9.456770633833264;-0.3369577430682451;-0.04257499833811728;22.731160644000056;
0.12748129900001004;8.946402390308634;-0.896367842072916;-0.11191894969772385;22.866436908999958;
0.12866245200007143;9.411516545438399;-0.41610460892253975;-0.05241063619011111;23.002267520000032;
0.1292755480001233;9.829910030203688;0.021043971080716872;0.002658650230150506;23.144747403999872;
0.13147793000007368;10.00703762834155;0.13006119827493912;0.01674295077519876;23.28356033099999;
0.12971272499999031;9.55657721038398;-0.2617977214972136;-0.0333232622706109;23.42065238700002;
0.1285620310000013;10.009688366361765;0.1060630097777242;0.013365916352579799;23.55641582899989;
0.12464827700000569;9.715099080859597;0.7908249409974157;0.09630304091802835;23.688563606999878;
0.12315174300010767;13.069724281750586;1.8061859796831392;0.21765462390679421;23.818984136999916;
0.1286070319999908;9.894654716381307;0.23936349558853642;0.030025398559459036;23.955239713999845;
0.14224716900002932;9.96806582229369;0.30490972313178233;0.04221824512809048;24.10591302900002;
0.1440015000000585;10.008342452315713;0.2207246787495034;0.031228446055185686;24.257344319999902;
0.11934565899991867;9.986437955881525;0.4881671077978531;0.05715315268386182;24.384398024999882;
0.11775962399997297;12.082366748839577;4.64492482778444;0.5358535637543378;24.510677421999844;
0.1193945340000937;11.949901649873672;2.1169770437495607;0.24778736166683726;24.637631248999924;
0.11625683900001604;33.716308857775395;20.351351776188864;2.318591267668043;24.761683052999842;
0.12062018599999647;20.288864114188048;10.251189251504899;1.2056704971314736;24.890118621000056;
0.12845719400002054;21.857679647814614;13.433960222946494;1.6886919902055564;25.026268985999877;
0.12548729400009506;6.8087528324970465;-2.942285634985784;-0.3612675148342621;25.159819584999923;
0.12412647299993296;10.135433178465425;0.9212301733672863;0.11199901802084236;25.29185710899992;
0.12785959699999694;9.305148055649635;-0.6977776198110881;-0.08746116200465412;25.427843302999918;
0.12119944799997029;9.808174036976688;0.025035380536969853;0.0029735569444815837;25.557359519999864;
0.11972183100010625;9.65314070490044;-0.16682575291000745;-0.019548187125839844;25.685336867999922;
0.11777641300000141;8.498680826325861;-1.3365816432702822;-0.15462728181743607;25.810952581000038;
0.12325949299997774;11.292375114834828;1.4122424742207063;0.17063075813732864;25.94248013299989;
0.12563079599999583;9.966457886686417;0.1979415687356898;0.024392635042070763;26.07610889900002;
0.13116066899988255;10.115373425394946;0.2575301958364431;0.0331019512129328;26.215191118999883;
0.12634568699991178;9.63730057812753;-0.21796727746489353;-0.026849943133929303;26.34956423499989;
0.13122225300003265;10.352927299972915;0.5839105165346634;0.07484760786134026;26.488898210999878;
0.1303158569999141;9.683249380113633;-0.11229338369687802;-0.01436660630760486;26.62735991699992;
0.12899878600001102;9.881069822842068;0.08957184774705951;0.011333009245023479;26.764737305999915;
0.12820635200000652;9.554861606761747;-0.2103067229586717;-0.026190131336335024;26.90162618499994;
